117649,Germany,117649,68
118097,Netherlands,118097,97
118117,Netherlands,118117,87
118302,Netherlands,118302,170
120872,Netherlands,120872,99
125349,Germany,125349,80
127708,Germany,127708,89
128827,Germany,128827,59
130390,Netherlands,130390,80
130642,Italy,130642,50
135097,Germany,135097,119
137026,Netherlands,137026,259
138955,Germany,138955,75
139769,Germany,139769,42
141708,Netherlands,141708,98
143605,Germany,143605,55
145249,Germany,145249,70
145779,Italy,145779,40
146407,United Kingdom,146407,38
147253,Germany,147253,55
147339,Germany,147339,50
148132,Netherlands,148132,52
152280,Netherlands,152280,89
153015,Germany,153015,52
155048,Germany,155048,100
156010,Germany,156010,36
157546,Germany,157546,88
157839,Germany,157839,36
158466,Netherlands,158466,79
158890,Germany,158890,100
159454,Germany,159454,161
160517,Germany,160517,65
162012,Germany,162012,40
162111,Germany,162111,39
162467,Netherlands,162467,145
163287,Germany,163287,39
163336,Italy,163336,35
163411,Germany,163411,90
165833,Netherlands,165833,74
166715,Germany,166715,30
167189,Germany,167189,49
168615,Germany,168615,49
168769,Netherlands,168769,115
168963,Italy,168963,40
169356,Netherlands,169356,165
169907,Germany,169907,30
170582,Germany,170582,23
170652,Germany,170652,40
171054,Netherlands,171054,120
171609,Germany,171609,65
171631,Netherlands,171631,79
171746,Germany,171746,70
171755,Germany,171755,63
173153,Germany,173153,80
174391,Germany,174391,42
174547,Germany,174547,96
174560,Germany,174560,75
174576,Germany,174576,96
174579,Germany,174579,76
174592,Netherlands,174592,125
175667,Germany,175667,46
175989,Netherlands,175989,100
176306,United Kingdom,176306,35
176342,Germany,176342,306
176355,Germany,176355,264
176396,Germany,176396,20
176852,Germany,176852,50
177486,Germany,177486,59
178347,Germany,178347,75
179102,Germany,179102,170
179528,Netherlands,179528,230
180440,Germany,180440,39
181160,Germany,181160,49
181810,Germany,181810,39
182839,Netherlands,182839,125
183206,Germany,183206,64
183988,Germany,183988,69
183996,Germany,183996,375
184282,Netherlands,184282,230
185534,France,185534,75
185960,Germany,185960,29
186851,Germany,186851,33
186908,Germany,186908,45
186999,Germany,186999,320
187206,Germany,187206,25
187326,Germany,187326,59
188347,Netherlands,188347,50
188483,Netherlands,188483,120
188922,Germany,188922,45
189288,Germany,189288,100
189596,Germany,189596,80
189754,Netherlands,189754,160
190448,Germany,190448,52
190943,Netherlands,190943,150
191023,Germany,191023,55
191404,Netherlands,191404,225
192050,Germany,192050,60
192499,Germany,192499,59
193038,Netherlands,193038,95
193601,Germany,193601,75
194124,Germany,194124,89
194374,Germany,194374,65
194465,Germany,194465,75
194546,Germany,194546,75
194694,Germany,194694,38
195413,Germany,195413,225
196149,Germany,196149,74
196285,Germany,196285,50
197291,Germany,197291,170
198239,Germany,198239,89
198307,Netherlands,198307,129
198584,Germany,198584,38
198896,Germany,198896,25
199844,Netherlands,199844,99
200125,Germany,200125,89
200461,Netherlands,200461,79
201224,Germany,201224,88
203634,Germany,203634,155
203658,Netherlands,203658,284
204553,Italy,204553,50
204617,Germany,204617,50
205296,Germany,205296,100
205759,Netherlands,205759,99
206021,Germany,206021,35
206454,Germany,206454,70
207245,Italy,207245,110
207740,Germany,207740,195
208495,Germany,208495,150
209233,Germany,209233,90
209649,Germany,209649,35
209692,Italy,209692,25
210734,Germany,210734,145
212050,Netherlands,212050,180
212348,Germany,212348,60
212470,Germany,212470,40
214491,Germany,214491,35
214518,Germany,214518,51
214531,Netherlands,214531,114
214784,Germany,214784,35
214855,Germany,214855,45
217692,Netherlands,217692,150
218103,France,218103,100
219276,Netherlands,219276,265
219878,Italy,219878,85
220445,Germany,220445,60
220808,Germany,220808,45
220956,United Kingdom,220956,59
221015,Germany,221015,75
221922,Netherlands,221922,99
221943,Netherlands,221943,170
222516,Netherlands,222516,100
222887,France,222887,175
223622,Germany,223622,45
226108,Germany,226108,70
226121,Netherlands,226121,130
226925,Germany,226925,125
228124,Italy,228124,48
228628,Italy,228628,66
228964,Germany,228964,45
229075,Germany,229075,75
229099,Germany,229099,32
229114,Italy,229114,64
229348,Germany,229348,79
229363,Germany,229363,79
229776,Germany,229776,46
230611,Germany,230611,90
230710,Netherlands,230710,125
230824,Germany,230824,28
231220,Germany,231220,30
231598,Germany,231598,49
233083,Germany,233083,98
233453,Germany,233453,32
233770,Germany,233770,59
233922,Italy,233922,80
234642,Germany,234642,149
236180,Netherlands,236180,175
236509,Germany,236509,82
236632,Netherlands,236632,124
237038,Germany,237038,60
237359,Germany,237359,50
237670,Germany,237670,45
238396,Germany,238396,60
239139,Germany,239139,55
240169,Germany,240169,31
240735,Germany,240735,35
242366,Germany,242366,45
242794,Germany,242794,100
242908,Germany,242908,95
242927,Germany,242927,95
242978,Germany,242978,63
243057,Germany,243057,165
243063,Germany,243063,130
243081,Germany,243081,120
243238,Germany,243238,68
245744,Germany,245744,150
245781,Germany,245781,60
245809,Germany,245809,76
245827,Germany,245827,90
245927,Netherlands,245927,400
245991,Germany,245991,25
246007,Germany,246007,21
246747,Italy,246747,68
247805,Netherlands,247805,119
248192,Germany,248192,53
248375,Germany,248375,60
249220,Germany,249220,45
249419,Germany,249419,95
250007,Germany,250007,69
250023,Germany,250023,70
250067,Germany,250067,55
250121,Germany,250121,55
250138,Germany,250138,60
250171,Germany,250171,60
250253,Germany,250253,97
250376,Germany,250376,175
250684,Germany,250684,95
250686,Italy,250686,40
250687,Germany,250687,65
250702,Netherlands,250702,120
250704,Germany,250704,60
250707,Germany,250707,58
250729,Germany,250729,72
250751,Netherlands,250751,70
250753,Germany,250753,97
250871,Germany,250871,58
251398,Germany,251398,40
252080,Netherlands,252080,385
252664,Germany,252664,79
252699,Germany,252699,56
252933,Germany,252933,80
252967,Germany,252967,32
252993,Germany,252993,32
253005,Germany,253005,28
253650,Netherlands,253650,149
253792,Netherlands,253792,193
254104,Netherlands,254104,149
254576,Germany,254576,70
254762,Germany,254762,80
254788,Germany,254788,50
254800,Netherlands,254800,250
255557,Germany,255557,55
255722,Germany,255722,75
255778,Germany,255778,96
255809,Netherlands,255809,150
255829,Germany,255829,51
255912,Germany,255912,50
256058,Germany,256058,39
256670,Netherlands,256670,168
257317,Germany,257317,59
257373,Germany,257373,109
257658,Germany,257658,49
257766,Germany,257766,168
258273,Netherlands,258273,8000
260095,Germany,260095,55
261205,Germany,261205,60
261452,Germany,261452,55
261834,Germany,261834,60
262394,Netherlands,262394,88
263817,Germany,263817,45
264459,Germany,264459,60
265349,Netherlands,265349,85
265354,Germany,265354,85
265389,Germany,265389,19
265394,Germany,265394,59
265400,Germany,265400,29
265402,Germany,265402,18
265408,Germany,265408,20
265444,Germany,265444,15
265543,Germany,265543,40
265559,Germany,265559,98
265955,Germany,265955,55
266086,Germany,266086,85
266181,Germany,266181,48
266777,Italy,266777,85
267399,Germany,267399,55
267764,Germany,267764,129
267951,Germany,267951,74
268910,Germany,268910,46
268967,Germany,268967,55
268974,Germany,268974,55
269455,Germany,269455,65
270477,Germany,270477,89
270839,Netherlands,270839,70
271340,Germany,271340,70
271739,Germany,271739,40
272597,Netherlands,272597,120
273011,Germany,273011,125
273076,Germany,273076,61
273713,Italy,273713,60
273986,Germany,273986,43
274072,Germany,274072,60
274623,Germany,274623,65
274686,Germany,274686,80
274688,Netherlands,274688,125
274798,Germany,274798,55
275472,Germany,275472,70
276275,Netherlands,276275,169
277011,Netherlands,277011,125
278415,Germany,278415,75
279344,Germany,279344,76
279504,Germany,279504,60
281152,Germany,281152,60
282214,Germany,282214,29
282269,Netherlands,282269,115
282734,Germany,282734,38
282773,Germany,282773,53
282786,Germany,282786,53
282797,Germany,282797,38
283170,Netherlands,283170,650
283621,Netherlands,283621,105
284319,Netherlands,284319,115
286374,Netherlands,286374,80
286500,Netherlands,286500,150
286691,Italy,286691,50
289071,Netherlands,289071,90
290410,Germany,290410,80
290701,Netherlands,290701,150
291637,Netherlands,291637,95
291752,Netherlands,291752,99
292300,Germany,292300,120
292864,Germany,292864,50
293337,Netherlands,293337,105
293514,Netherlands,293514,74
293536,Italy,293536,130
294468,Netherlands,294468,175
297521,Germany,297521,29
297594,Germany,297594,30
298056,Germany,298056,40
301220,Netherlands,301220,125
301773,Germany,301773,64
302167,Germany,302167,66
302426,Netherlands,302426,126
303097,Germany,303097,66
303741,Germany,303741,57
304082,Netherlands,304082,140
304189,Netherlands,304189,165
304904,Germany,304904,37
305200,Netherlands,305200,550
305809,Netherlands,305809,275
305987,Germany,305987,69
306041,Germany,306041,60
306312,Germany,306312,165
306502,Germany,306502,70
306852,Netherlands,306852,195
306910,Italy,306910,150
307470,Netherlands,307470,130
307497,Netherlands,307497,464
307634,United Kingdom,307634,28
308028,Netherlands,308028,90
309169,Italy,309169,100
309436,Netherlands,309436,135
309511,Germany,309511,65
309942,Germany,309942,40
310722,Netherlands,310722,169
311124,Netherlands,311124,250
311584,Netherlands,311584,100
311694,Netherlands,311694,115
311703,Germany,311703,235
312566,Germany,312566,70
313876,Germany,313876,38
314082,Netherlands,314082,111
314235,Netherlands,314235,150
315533,Germany,315533,54
316327,Germany,316327,30
316462,Germany,316462,84
317273,France,317273,155
317658,France,317658,195
320028,Germany,320028,43
320279,Germany,320279,77
320305,Germany,320305,38
320689,Netherlands,320689,88
321295,Germany,321295,39
321308,Germany,321308,44
321378,Germany,321378,149
322463,Germany,322463,87
322520,Germany,322520,95
322906,United Kingdom,322906,65
323243,Germany,323243,27
323250,Germany,323250,27
323255,Germany,323255,42
323259,Germany,323259,42
323920,Germany,323920,30
323951,Germany,323951,30
325979,Germany,325979,55
326566,Germany,326566,28
326608,Germany,326608,72
327285,Netherlands,327285,225
327442,Germany,327442,35
328723,Netherlands,328723,295
329648,Germany,329648,58
331946,Netherlands,331946,275
333031,France,333031,75
334133,Germany,334133,54
335273,Germany,335273,38
336482,Germany,336482,95
340994,Netherlands,340994,150
341227,United Kingdom,341227,250
341910,Germany,341910,65
342540,Netherlands,342540,72
343094,Netherlands,343094,96
343190,Germany,343190,49
344856,Germany,344856,60
344986,Germany,344986,68
345373,Germany,345373,48
345397,Netherlands,345397,169
347762,Germany,347762,35
348262,Germany,348262,65
349208,Netherlands,349208,75
350271,Netherlands,350271,395
352998,Germany,352998,29
354033,Germany,354033,74
355227,Germany,355227,60
355494,Germany,355494,55
356424,Netherlands,356424,100
357128,Germany,357128,50
357984,Germany,357984,59
359045,Italy,359045,55
361342,Netherlands,361342,299
361487,Germany,361487,36
362076,Germany,362076,85
362458,Netherlands,362458,99
362701,Germany,362701,89
362874,Germany,362874,78
363413,Germany,363413,49
363454,Germany,363454,82
364728,Netherlands,364728,129
365993,France,365993,85
366094,Germany,366094,33
366438,Netherlands,366438,170
367107,Netherlands,367107,300
367182,Germany,367182,33
367491,Netherlands,367491,188
367634,Germany,367634,33
370561,Germany,370561,60
372605,Italy,372605,70
372849,Italy,372849,55
373095,Italy,373095,69
374090,Italy,374090,100
374610,Italy,374610,51
376826,Italy,376826,90
378523,Netherlands,378523,275
379143,Netherlands,379143,100
379885,Netherlands,379885,199
380281,Germany,380281,40
382008,Germany,382008,25
383256,Italy,383256,75
384909,Netherlands,384909,199
387607,Germany,387607,49
387644,Netherlands,387644,295
389942,United Kingdom,389942,50
389944,United Kingdom,389944,32
390781,United Kingdom,390781,27
390894,Netherlands,390894,225
391612,United Kingdom,391612,32
391613,United Kingdom,391613,25
392215,United Kingdom,392215,19
392217,United Kingdom,392217,17
393598,Germany,393598,67
395063,Germany,395063,33
396125,Netherlands,396125,85
398011,Germany,398011,65
398962,Germany,398962,80
399312,Germany,399312,86
399386,Germany,399386,69
399681,United Kingdom,399681,70
400325,Netherlands,400325,175
400642,Germany,400642,75
400832,Germany,400832,40
400898,Germany,400898,51
401242,Germany,401242,130
402353,Netherlands,402353,134
403245,France,403245,59
406774,Germany,406774,32
406794,Netherlands,406794,150
407485,United Kingdom,407485,98
408114,Germany,408114,33
408270,France,408270,85
408794,Netherlands,408794,129
409846,Germany,409846,180
410020,Germany,410020,25
410267,France,410267,85
410998,Netherlands,410998,120
411523,Italy,411523,80
412418,Germany,412418,50
412475,France,412475,85
414277,Germany,414277,36
414917,Netherlands,414917,299
415218,Germany,415218,38
415619,Netherlands,415619,145
417143,Germany,417143,64
418098,Netherlands,418098,185
418901,Netherlands,418901,260
420114,Germany,420114,100
421205,United Kingdom,421205,28
421236,Germany,421236,65
422044,Netherlands,422044,275
422956,United Kingdom,422956,180
425411,Germany,425411,70
425487,Germany,425487,85
427854,Germany,427854,65
428387,Italy,428387,57
429677,Germany,429677,75
431206,Netherlands,431206,250
431343,Germany,431343,22
431635,Netherlands,431635,65
431652,Germany,431652,51
432233,Netherlands,432233,300
432460,Germany,432460,29
434097,Netherlands,434097,82
434123,Italy,434123,30
434209,Germany,434209,59
434796,Italy,434796,100
437127,France,437127,45
437757,Netherlands,437757,109
438089,Netherlands,438089,119
438600,France,438600,30
439089,Germany,439089,145
439097,Netherlands,439097,140
439613,Germany,439613,59
439631,Germany,439631,56
440992,Netherlands,440992,150
441424,Netherlands,441424,165
441964,Netherlands,441964,159
442105,Netherlands,442105,250
442819,Italy,442819,40
443698,Netherlands,443698,135
444935,Netherlands,444935,149
445345,Netherlands,445345,120
445660,Netherlands,445660,75
446592,Netherlands,446592,100
446975,Germany,446975,50
446999,Netherlands,446999,109
447120,Italy,447120,48
447151,Netherlands,447151,105
447524,Germany,447524,28
450324,France,450324,110
450325,Germany,450325,109
450767,Netherlands,450767,255
451719,Netherlands,451719,175
453070,Germany,453070,90
456839,Germany,456839,90
456902,Germany,456902,83
457462,France,457462,75
457640,France,457640,80
458580,France,458580,35
458800,Germany,458800,230
460469,Netherlands,460469,110
462341,Netherlands,462341,175
462459,Germany,462459,70
464324,Germany,464324,44
466983,Germany,466983,34
467103,Netherlands,467103,160
467488,Germany,467488,45
469084,Germany,469084,32
471495,Germany,471495,33
473386,Germany,473386,95
474452,Netherlands,474452,125
475193,Germany,475193,63
477744,Germany,477744,30
478015,Germany,478015,85
478369,France,478369,114
480245,Netherlands,480245,150
480624,Germany,480624,15
481664,Netherlands,481664,105
482102,France,482102,185
483779,Netherlands,483779,72
484506,Germany,484506,58
484836,Netherlands,484836,200
485237,Netherlands,485237,75
485726,Germany,485726,53
488161,Germany,488161,87
489418,Netherlands,489418,79
489832,Netherlands,489832,130
491336,Germany,491336,70
493072,Germany,493072,44
493539,Germany,493539,125
494433,Netherlands,494433,90
494492,Germany,494492,40
495240,Germany,495240,60
495435,Germany,495435,50
495862,Netherlands,495862,400
496906,Italy,496906,65
498514,Netherlands,498514,140
499342,Germany,499342,75
499353,Germany,499353,75
500193,France,500193,100
501735,Germany,501735,39
502598,Germany,502598,98
503629,Netherlands,503629,117
504259,Germany,504259,199
505012,Netherlands,505012,299
505650,Netherlands,505650,140
505804,Netherlands,505804,78
506730,Germany,506730,65
507598,Netherlands,507598,400
507671,Germany,507671,80
507770,Germany,507770,37
508350,Germany,508350,76
509432,Germany,509432,35
510715,Germany,510715,50
510771,Italy,510771,100
510836,Netherlands,510836,700
510987,Germany,510987,35
511935,Germany,511935,235
512476,Germany,512476,60
514946,Netherlands,514946,120
515088,Netherlands,515088,139
515921,Netherlands,515921,155
516482,Netherlands,516482,125
517092,Netherlands,517092,135
517425,Germany,517425,46
517852,Netherlands,517852,290
517990,Germany,517990,79
517996,Netherlands,517996,160
519356,Germany,519356,37
519671,Germany,519671,59
520538,Germany,520538,105
522471,Netherlands,522471,180
523052,Germany,523052,51
524880,Italy,524880,60
528022,Netherlands,528022,110
528227,Netherlands,528227,138
528594,Netherlands,528594,80
528704,Netherlands,528704,60
530136,Netherlands,530136,55
530315,Germany,530315,89
531700,Italy,531700,60
532687,Germany,532687,40
533155,Germany,533155,90
533523,Germany,533523,64
533864,Germany,533864,100
534415,Germany,534415,64
534931,Germany,534931,21
536436,France,536436,80
537321,Netherlands,537321,179
537442,Germany,537442,80
538723,Netherlands,538723,140
538871,Germany,538871,77
539579,Netherlands,539579,65
540705,Germany,540705,65
541569,Germany,541569,68
541663,Germany,541663,29
542316,Germany,542316,99
542674,Germany,542674,40
543460,France,543460,110
543930,Netherlands,543930,139
543932,Netherlands,543932,295
544506,Netherlands,544506,200
544553,Germany,544553,38
545037,Germany,545037,70
545065,Germany,545065,85
545440,France,545440,200
548827,France,548827,80
549310,Netherlands,549310,230
550445,Germany,550445,39
550621,Germany,550621,81
550783,Netherlands,550783,110
551495,Netherlands,551495,60
551606,Netherlands,551606,299
551644,Germany,551644,55
551710,Germany,551710,75
552145,Netherlands,552145,50
552927,Germany,552927,59
553216,Netherlands,553216,1750
553514,Netherlands,553514,90
554813,United Kingdom,554813,36
555225,Netherlands,555225,125
555352,Germany,555352,60
555399,Netherlands,555399,120
556691,Germany,556691,120
556818,Italy,556818,120
557526,France,557526,79
558936,France,558936,130
559210,Germany,559210,50
559794,Germany,559794,80
560578,Germany,560578,30
561022,Netherlands,561022,525
561297,Netherlands,561297,139
561713,Netherlands,561713,195
563505,Germany,563505,75
563682,Netherlands,563682,250
564826,Netherlands,564826,150
565735,Netherlands,565735,175
566841,Germany,566841,95
567717,Germany,567717,64
568005,Netherlands,568005,140
568013,France,568013,90
568236,Italy,568236,85
568307,Germany,568307,33
568446,Netherlands,568446,140
570055,Germany,570055,50
570153,Germany,570153,49
570753,Netherlands,570753,65
570880,Italy,570880,100
571029,Netherlands,571029,150
571074,Germany,571074,50
571130,Netherlands,571130,125
571751,Germany,571751,46
572208,Netherlands,572208,206
573171,Germany,573171,35
573259,Germany,573259,120
573681,Germany,573681,39
574657,Germany,574657,48
575603,Netherlands,575603,245
575615,Netherlands,575615,200
577219,Germany,577219,60
577552,Germany,577552,15
578612,Germany,578612,59
578821,Germany,578821,23
578927,Germany,578927,52
579851,Netherlands,579851,149
580013,Germany,580013,76
580978,Netherlands,580978,97
581342,Netherlands,581342,250
581869,Netherlands,581869,140
582028,Netherlands,582028,85
582030,Netherlands,582030,144
582053,Germany,582053,70
582121,Netherlands,582121,120
582135,Netherlands,582135,100
582280,Netherlands,582280,32
582382,Netherlands,582382,140
582745,France,582745,150
582990,Germany,582990,30
583916,Germany,583916,50
584012,Germany,584012,22
584258,Netherlands,584258,139
584370,Italy,584370,40
584757,Germany,584757,20
584938,Netherlands,584938,230
584963,Germany,584963,123
585042,Germany,585042,45
588011,Germany,588011,100
588020,Netherlands,588020,360
588059,Netherlands,588059,110
588116,Netherlands,588116,90
588288,Netherlands,588288,270
588554,Germany,588554,50
588556,Germany,588556,33
589169,Germany,589169,179
589194,Netherlands,589194,85
589237,Netherlands,589237,118
589285,Germany,589285,55
589293,Germany,589293,44
590200,Germany,590200,60
590236,Netherlands,590236,130
590386,Netherlands,590386,140
590681,Netherlands,590681,150
590948,Germany,590948,25
591951,Netherlands,591951,225
592020,Germany,592020,70
592059,Germany,592059,50
593101,Netherlands,593101,65
593269,Germany,593269,65
593483,Netherlands,593483,90
593920,Germany,593920,35
594032,Germany,594032,140
594467,Germany,594467,35
594474,Netherlands,594474,200
595231,Germany,595231,70
597413,Germany,597413,33
598335,Germany,598335,65
598982,Germany,598982,120
599263,France,599263,120
600030,Germany,600030,34
600983,Netherlands,600983,90
601498,Netherlands,601498,150
601882,Netherlands,601882,150
603252,Germany,603252,76
604068,Germany,604068,80
606871,Netherlands,606871,83
606926,Germany,606926,85
608432,Netherlands,608432,80
609202,Netherlands,609202,139
609250,Netherlands,609250,232
609459,Germany,609459,70
609824,Germany,609824,100
610496,Germany,610496,235
612197,Germany,612197,100
612698,Netherlands,612698,180
613088,Netherlands,613088,78
613110,Netherlands,613110,85
615018,Germany,615018,67
617417,Germany,617417,30
617544,Germany,617544,80
617861,Germany,617861,45
617864,Germany,617864,60
618049,Germany,618049,36
618234,Germany,618234,85
618397,Germany,618397,55
619662,Netherlands,619662,69
620013,Germany,620013,40
620056,Netherlands,620056,235
621108,Netherlands,621108,160
623123,Netherlands,623123,120
623231,Germany,623231,35
623652,Netherlands,623652,213
623734,Netherlands,623734,140
624485,Netherlands,624485,70
625013,Germany,625013,24
625471,Germany,625471,120
626782,Germany,626782,100
626872,Netherlands,626872,150
627188,Netherlands,627188,90
627213,Netherlands,627213,150
628465,Netherlands,628465,125
628686,Germany,628686,35
628727,Germany,628727,30
629670,Netherlands,629670,225
629842,Germany,629842,66
631543,Netherlands,631543,336
632038,Germany,632038,102
632434,Netherlands,632434,125
632824,Germany,632824,109
633531,Germany,633531,35
634170,Netherlands,634170,100
634825,Germany,634825,29
636713,Germany,636713,49
636902,Germany,636902,45
637742,Netherlands,637742,79
638001,Germany,638001,35
638017,Germany,638017,35
638162,Germany,638162,19
638555,Netherlands,638555,400
639480,Netherlands,639480,105
639981,Netherlands,639981,105
639988,Germany,639988,85
640062,Netherlands,640062,99
640623,Netherlands,640623,90
641875,Netherlands,641875,100
642190,Netherlands,642190,139
642247,Netherlands,642247,120
642351,Germany,642351,150
642955,Germany,642955,89
643039,Germany,643039,40
643845,Netherlands,643845,99
644294,Germany,644294,65
645568,Netherlands,645568,180
645579,Netherlands,645579,250
647944,Germany,647944,45
648503,Netherlands,648503,110
648539,France,648539,29
650232,Netherlands,650232,150
650245,Netherlands,650245,154
650784,Germany,650784,20
652366,Germany,652366,43
652660,Netherlands,652660,115
653459,Netherlands,653459,170
653596,Netherlands,653596,140
653677,Germany,653677,95
654931,Netherlands,654931,85
655216,Netherlands,655216,85
655748,Germany,655748,45
656248,Germany,656248,69
656268,Netherlands,656268,150
656753,Germany,656753,31
656926,France,656926,50
657475,Germany,657475,50
658049,Netherlands,658049,160
658491,Germany,658491,39
659045,Italy,659045,60
660856,Netherlands,660856,205
660996,Germany,660996,75
661574,Germany,661574,35
661782,Germany,661782,75
663390,Netherlands,663390,170
663697,Netherlands,663697,340
664360,Italy,664360,48
664697,Netherlands,664697,87
665134,Netherlands,665134,250
665250,Netherlands,665250,139
665882,Germany,665882,80
666142,Netherlands,666142,120
667305,Netherlands,667305,140
667333,Netherlands,667333,147
667608,Germany,667608,200
667763,France,667763,99
667849,Germany,667849,50
667899,Germany,667899,25
667928,Netherlands,667928,175
668962,Germany,668962,75
669429,Germany,669429,35
669729,Netherlands,669729,199
670292,France,670292,60
670524,Italy,670524,60
670610,Italy,670610,45
670725,Italy,670725,75
670745,Netherlands,670745,245
670828,Netherlands,670828,190
671151,Germany,671151,208
671958,Germany,671958,45
673453,Netherlands,673453,125
675277,Germany,675277,100
675432,Italy,675432,100
675673,Netherlands,675673,100
675853,France,675853,80
675886,Netherlands,675886,69
676106,United Kingdom,676106,30
676548,Germany,676548,68
676922,Netherlands,676922,214
677642,Germany,677642,35
678393,Netherlands,678393,150
679838,Netherlands,679838,295
680999,Germany,680999,79
681038,Netherlands,681038,90
681132,Germany,681132,44
681420,Germany,681420,45
682423,Germany,682423,50
682461,Netherlands,682461,175
682637,Germany,682637,78
682748,Netherlands,682748,250
682853,Germany,682853,35
682854,Germany,682854,95
683431,Netherlands,683431,80
684271,Italy,684271,110
685944,Germany,685944,125
685990,Netherlands,685990,65
686018,Netherlands,686018,108
687635,Germany,687635,65
688324,United Kingdom,688324,28
689619,Germany,689619,100
689623,Netherlands,689623,120
690226,Italy,690226,100
690578,Germany,690578,35
690757,Netherlands,690757,175
691366,Germany,691366,59
691469,Germany,691469,100
692204,Italy,692204,60
692906,Netherlands,692906,70
693357,Germany,693357,40
693432,Netherlands,693432,250
693675,Netherlands,693675,95
694850,Netherlands,694850,85
694871,Germany,694871,280
696113,Netherlands,696113,120
696372,Germany,696372,35
696647,Germany,696647,80
697887,Germany,697887,75
698672,Netherlands,698672,119
698727,Germany,698727,100
699443,Germany,699443,38
699827,Germany,699827,73
699991,Netherlands,699991,95
700797,Netherlands,700797,150
700806,Germany,700806,45
700901,Netherlands,700901,250
700993,Netherlands,700993,149
701909,Germany,701909,180
702047,Germany,702047,39
702120,Netherlands,702120,119
702124,Netherlands,702124,80
702894,Netherlands,702894,200
702921,Germany,702921,85
